,Country,State,City/Station,WMO,Source Data,Latitude (N+/S-),Longitude (E+/W-),Time Zone (GMT +/-),Elevation (m),URL
7366,ITA,SC,Cozzo.Spadaro,164800,SRC-TMYx,36.6861,15.1314,1,51.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Cozzo.Spadaro.164800_TMYx.2009-2023.zip
7367,ITA,SC,Cozzo.Spadaro,164800,SRC-TMYx,36.6861,15.1314,1,51.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Cozzo.Spadaro.164800_TMYx.zip
7368,ITA,SC,Lampedusa.AP,164900,Custom-164900,35.4981,12.6183,1,20.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Lampedusa.AP.164900_TMYx.2004-2018.zip
7369,ITA,SC,Lampedusa.AP,164900,SRC-TMYx,35.4981,12.6183,1,20.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Lampedusa.AP.164900_TMYx.2007-2021.zip
7370,ITA,SC,Lampedusa.AP,164900,SRC-TMYx,35.4981,12.6183,1,20.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Lampedusa.AP.164900_TMYx.2009-2023.zip
7371,ITA,SC,Lampedusa.AP,164900,SRC-TMYx,35.4981,12.6183,1,20.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SC_Sicily/ITA_SC_Lampedusa.AP.164900_TMYx.zip
7372,ITA,SD,Guardiavecchia,165060,SRC-TMYx,41.217,9.4,1,170.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Guardiavecchia.165060_TMYx.zip
7373,ITA,SD,Alghero-Fertilia.AB,165200,Custom-165200,40.6311,8.2886,1,40.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Alghero-Fertilia.AB.165200_TMYx.2004-2018.zip
7374,ITA,SD,Alghero-Fertilia.AB,165200,SRC-TMYx,40.6311,8.2886,1,40.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Alghero-Fertilia.AB.165200_TMYx.2007-2021.zip
7375,ITA,SD,Alghero-Fertilia.AB,165200,SRC-TMYx,40.6311,8.2886,1,40.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Alghero-Fertilia.AB.165200_TMYx.2009-2023.zip
7376,ITA,SD,Alghero-Fertilia.AB,165200,SRC-TMYx,40.6311,8.2886,1,40.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Alghero-Fertilia.AB.165200_TMYx.zip
7377,ITA,SD,Cape.Caccia,165220,Custom-165220,40.5611,8.1631,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Caccia.165220_TMYx.2004-2018.zip
7378,ITA,SD,Cape.Caccia,165220,SRC-TMYx,40.5611,8.1631,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Caccia.165220_TMYx.2007-2021.zip
7379,ITA,SD,Cape.Caccia,165220,SRC-TMYx,40.5611,8.1631,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Caccia.165220_TMYx.2009-2023.zip
7380,ITA,SD,Cape.Caccia,165220,SRC-TMYx,40.5611,8.1631,1,204.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Caccia.165220_TMYx.zip
7381,ITA,SD,Macomer.Sa-Crabarza,165240,SRC-TMYx,40.2556,8.7358,1,587.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Macomer.Sa-Crabarza.165240_TMYx.zip
7382,ITA,SD,Olsia,165300,SRC-TMYx,40.933,9.5,1,2.1,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Olsia.165300_TMYx.zip
7383,ITA,SD,Olbia-Costa.Smeralda.AP,165310,Custom-165310,40.8986,9.5178,1,13.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Olbia-Costa.Smeralda.AP.165310_TMYx.2004-2018.zip
7384,ITA,SD,Olbia-Costa.Smeralda.AP,165310,SRC-TMYx,40.8986,9.5178,1,13.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Olbia-Costa.Smeralda.AP.165310_TMYx.2007-2021.zip
7385,ITA,SD,Olbia-Costa.Smeralda.AP,165310,SRC-TMYx,40.8986,9.5178,1,13.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Olbia-Costa.Smeralda.AP.165310_TMYx.2009-2023.zip
7386,ITA,SD,Olbia-Costa.Smeralda.AP,165310,SRC-TMYx,40.8986,9.5178,1,13.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Olbia-Costa.Smeralda.AP.165310_TMYx.zip
7387,ITA,SD,Limbara.Mtn,165320,SRC-TMYx,40.85,9.167,1,1363.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Limbara.Mtn.165320_TMYx.2007-2021.zip
7388,ITA,SD,Limbara.Mtn,165320,SRC-TMYx,40.85,9.167,1,1363.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Limbara.Mtn.165320_TMYx.2009-2023.zip
7389,ITA,SD,Limbara.Mtn,165320,SRC-TMYx,40.85,9.167,1,1363.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Limbara.Mtn.165320_TMYx.zip
7390,ITA,SD,Fonni,165380,SRC-TMYx,40.117,9.25,1,1029.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Fonni.165380_TMYx.zip
7391,ITA,SD,Cape.Frasca,165390,Custom-165390,39.7411,8.4594,1,95.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Frasca.165390_TMYx.2004-2018.zip
7392,ITA,SD,Cape.Frasca,165390,SRC-TMYx,39.7411,8.4594,1,95.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Frasca.165390_TMYx.2007-2021.zip
7393,ITA,SD,Cape.Frasca,165390,SRC-TMYx,39.7411,8.4594,1,95.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Frasca.165390_TMYx.2009-2023.zip
7394,ITA,SD,Cape.Frasca,165390,SRC-TMYx,39.7411,8.4594,1,95.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Frasca.165390_TMYx.zip
7395,ITA,SD,Perdasdefogu,165410,SRC-TMYx,39.6747,9.4431,1,645.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Perdasdefogu.165410_TMYx.2007-2021.zip
7396,ITA,SD,Perdasdefogu,165410,SRC-TMYx,39.6747,9.4431,1,645.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Perdasdefogu.165410_TMYx.2009-2023.zip
7397,ITA,SD,Perdasdefogu,165410,SRC-TMYx,39.6747,9.4431,1,645.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Perdasdefogu.165410_TMYx.zip
7398,ITA,SD,Cape.S.Lorenzo,165420,SRC-TMYx,39.4981,9.6294,1,5.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.S.Lorenzo.165420_TMYx.2007-2021.zip
7399,ITA,SD,Cape.S.Lorenzo,165420,SRC-TMYx,39.4981,9.6294,1,5.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.S.Lorenzo.165420_TMYx.2009-2023.zip
7400,ITA,SD,Cape.S.Lorenzo,165420,SRC-TMYx,39.4981,9.6294,1,5.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.S.Lorenzo.165420_TMYx.zip
7401,ITA,SD,Decimomannu.AB,165460,Custom-165460,39.3461,8.9675,1,24.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Decimomannu.AB.165460_TMYx.2004-2018.zip
7402,ITA,SD,Decimomannu.AB,165460,SRC-TMYx,39.3461,8.9675,1,24.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Decimomannu.AB.165460_TMYx.2007-2021.zip
7403,ITA,SD,Decimomannu.AB,165460,SRC-TMYx,39.3461,8.9675,1,24.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Decimomannu.AB.165460_TMYx.2009-2023.zip
7404,ITA,SD,Decimomannu.AB,165460,SRC-TMYx,39.3461,8.9675,1,24.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Decimomannu.AB.165460_TMYx.zip
7405,ITA,SD,Carloforte,165490,SRC-TMYx,39.137,8.3114,1,13.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Carloforte.165490_TMYx.zip
7406,ITA,SD,Cape.Bellavista,165500,Custom-165500,39.9308,9.7131,1,150.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Bellavista.165500_TMYx.2004-2018.zip
7407,ITA,SD,Cape.Bellavista,165500,SRC-TMYx,39.9308,9.7131,1,150.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Bellavista.165500_TMYx.2007-2021.zip
7408,ITA,SD,Cape.Bellavista,165500,SRC-TMYx,39.9308,9.7131,1,150.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Bellavista.165500_TMYx.2009-2023.zip
7409,ITA,SD,Cape.Bellavista,165500,SRC-TMYx,39.9308,9.7131,1,150.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Bellavista.165500_TMYx.zip
7410,ITA,SD,Cagliari.AP-Elmas.AB,165600,Custom-165600,39.2436,9.06,1,2.2,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cagliari.AP-Elmas.AB.165600_TMYx.2004-2018.zip
7411,ITA,SD,Cagliari.AP-Elmas.AB,165600,SRC-TMYx,39.2436,9.06,1,2.2,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cagliari.AP-Elmas.AB.165600_TMYx.2007-2021.zip
7412,ITA,SD,Cagliari.AP-Elmas.AB,165600,SRC-TMYx,39.2436,9.06,1,2.2,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cagliari.AP-Elmas.AB.165600_TMYx.2009-2023.zip
7413,ITA,SD,Cagliari.AP-Elmas.AB,165600,SRC-TMYx,39.2436,9.06,1,2.2,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cagliari.AP-Elmas.AB.165600_TMYx.zip
7414,ITA,SD,Cape.Carbonara,165640,Custom-165640,39.1039,9.5136,1,118.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Carbonara.165640_TMYx.2004-2018.zip
7415,ITA,SD,Cape.Carbonara,165640,SRC-TMYx,39.1039,9.5136,1,118.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Carbonara.165640_TMYx.2007-2021.zip
7416,ITA,SD,Cape.Carbonara,165640,SRC-TMYx,39.1039,9.5136,1,118.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Carbonara.165640_TMYx.2009-2023.zip
7417,ITA,SD,Cape.Carbonara,165640,SRC-TMYx,39.1039,9.5136,1,118.0,https://climate.onebuilding.org/WMO_Region_6_Europe/ITA_Italy/SD_Sardinia/ITA_SD_Cape.Carbonara.165640_TMYx.zip
